timestamp,vehicle_id,tag_id,plaza_id,lane_id,direction,axle_count,vehicle_class,vehicle_type,speed_kmph,length_m,weight_kg,overweight_flag,violation_flag,passage_id,trip_id,front_image,rear_image,rfid_status,dsrc_status,loop_status,camera_status,gantry_status,antenna_id,reader_id,eh_status,transaction_type,plaza_zone,operator_id,weather_condition,temperature_c,humidity_percent,lane_mode,equipment_status,manual_override,entry_station,exit_station,class_by_operator,class_by_system,trip_distance_km,trip_time_sec,trip_complete,uplink_status,downlink_status,plate_detected,ocr_match_flag,video_flag,alarm_raised,event_code,event_desc,notes
2025-06-17 22:34:50,VEH100561,TAG5022,5,5,N,3,Bus,Private,43.85,7.75,12667.4,0,1,PASS561,TRIP561,front_561.jpg,rear_561.jpg,Fail,Valid,Inactive,Faulty,Online,2,3,OK,Entry,C,OP845,Fog,38.9,91.9,Manual,Good,No,StationC,StationZ,Bus,Bus,44.4,4910,No,Fail,Fail,Yes,Mismatch,Available,Speed,413,Normal,
2025-06-26 06:24:46,VEH100562,TAG3656,9,1,W,2,Bus,Private,117.93,11.13,24433.6,1,0,PASS562,TRIP562,front_562.jpg,rear_562.jpg,Fail,Valid,Active,Working,Offline,3,8,Error,Exit,B,OP784,Fog,44.8,91.2,Auto,Faulty,No,StationB,StationY,Truck,Car,44.4,3841,No,Fail,Fail,No,Match,Missing,Tamper,904,Error,
2025-06-19 10:06:04,VEH100563,TAG5236,2,5,S,3,Bus,Private,79.03,4.86,11875.1,0,1,PASS563,TRIP563,front_563.jpg,rear_563.jpg,Success,Valid,Active,Faulty,Offline,4,6,Error,Entry,C,OP685,Clear,15.9,20.8,Auto,Faulty,No,StationC,StationY,Truck,Truck,44.4,4772,No,Success,Success,No,Mismatch,Available,Speed,689,Manual Entry,
2025-06-23 14:39:40,VEH100564,TAG1563,8,3,S,2,Car,Private,42.21,14.47,2179.0,1,1,PASS564,TRIP564,front_564.jpg,rear_564.jpg,Success,Invalid,Inactive,Faulty,Offline,2,6,OK,Entry,C,OP660,Clear,15.0,35.1,Manual,Faulty,Yes,StationA,StationX,Truck,Car,44.4,4039,No,Fail,Fail,Yes,Match,Available,Axle Mismatch,315,Normal,
2025-06-20 22:57:39,VEH100565,TAG7843,2,2,S,4,LCV,Private,110.43,13.45,5952.0,1,0,PASS565,TRIP565,front_565.jpg,rear_565.jpg,Success,Valid,Inactive,Working,Offline,2,1,OK,Entry,C,OP546,Rain,27.6,94.5,Manual,Good,Yes,StationA,StationZ,Car,Truck,44.4,6104,No,Fail,Fail,Yes,Mismatch,Available,Tamper,555,Override,
2025-06-21 20:56:29,VEH100566,TAG7083,5,3,N,4,Car,Private,36.72,10.14,28712.4,0,0,PASS566,TRIP566,front_566.jpg,rear_566.jpg,Success,Invalid,Active,Faulty,Online,4,5,Error,Entry,A,OP121,Rain,32.4,57.0,Manual,Good,Yes,StationC,StationZ,Car,Truck,44.4,783,No,Success,Fail,Yes,Match,Available,Speed,835,Override,
2025-06-19 14:45:37,VEH100567,TAG8522,7,4,E,4,LCV,Commercial,111.7,11.25,2855.8,1,1,PASS567,TRIP567,front_567.jpg,rear_567.jpg,Success,Valid,Inactive,Faulty,Offline,4,3,Error,Entry,A,OP238,Fog,16.0,63.0,Manual,Faulty,Yes,StationC,StationZ,Truck,Bus,44.4,751,No,Fail,Fail,Yes,Mismatch,Missing,Speed,988,Override,
2025-06-22 11:53:25,VEH100568,TAG2491,8,5,W,4,LCV,Commercial,119.69,3.69,11164.0,0,1,PASS568,TRIP568,front_568.jpg,rear_568.jpg,Fail,Invalid,Active,Working,Offline,2,1,Error,Exit,B,OP767,Fog,40.1,32.5,Manual,Faulty,Yes,StationB,StationX,Truck,Bus,44.4,4369,Yes,Success,Fail,No,Match,Missing,None,639,Error,
2025-06-21 08:04:31,VEH100569,TAG1120,1,5,W,3,HCV,Commercial,93.04,7.4,15492.8,0,0,PASS569,TRIP569,front_569.jpg,rear_569.jpg,Fail,Invalid,Active,Working,Online,3,8,Error,Entry,C,OP621,Clear,28.6,87.1,Auto,Faulty,Yes,StationA,StationZ,Bus,Bus,44.4,5955,No,Fail,Fail,No,Match,Missing,None,916,Normal,
2025-06-25 13:01:06,VEH100570,TAG1854,6,5,E,3,LCV,Commercial,99.34,12.65,15203.8,1,0,PASS570,TRIP570,front_570.jpg,rear_570.jpg,Success,Valid,Active,Faulty,Offline,3,7,OK,Entry,C,OP119,Fog,24.4,37.3,Auto,Good,No,StationC,StationY,Car,Car,44.4,5494,Yes,Success,Success,Yes,Mismatch,Missing,Axle Mismatch,812,Manual Entry,
2025-06-17 07:32:02,VEH100571,TAG9206,1,3,W,5,LCV,Private,60.36,4.39,915.6,1,0,PASS571,TRIP571,front_571.jpg,rear_571.jpg,Fail,Invalid,Inactive,Working,Online,3,7,Error,Entry,B,OP108,Rain,31.1,34.2,Auto,Good,Yes,StationB,StationY,Car,Bus,44.4,4697,Yes,Fail,Fail,Yes,Mismatch,Available,Speed,678,Normal,
2025-06-19 20:54:27,VEH100572,TAG9630,2,4,N,2,Car,Commercial,114.74,6.75,15434.0,1,0,PASS572,TRIP572,front_572.jpg,rear_572.jpg,Fail,Invalid,Active,Faulty,Offline,1,4,OK,Entry,C,OP229,Fog,32.2,37.1,Manual,Faulty,Yes,StationA,StationY,Car,Car,44.4,5971,Yes,Success,Fail,No,Match,Missing,None,572,Manual Entry,
2025-06-23 20:14:44,VEH100573,TAG8251,1,2,W,4,LCV,Commercial,77.67,10.23,12006.2,0,0,PASS573,TRIP573,front_573.jpg,rear_573.jpg,Fail,Invalid,Active,Faulty,Offline,4,6,OK,Entry,B,OP575,Clear,11.5,89.0,Auto,Faulty,Yes,StationA,StationX,Truck,Bus,44.4,3433,No,Fail,Success,No,Match,Available,Speed,458,Manual Entry,
2025-06-26 19:51:20,VEH100574,TAG2982,5,2,S,3,Car,Commercial,95.91,6.45,29184.7,1,1,PASS574,TRIP574,front_574.jpg,rear_574.jpg,Fail,Invalid,Active,Faulty,Offline,2,9,OK,Entry,C,OP385,Rain,45.0,72.7,Manual,Good,Yes,StationA,StationZ,Bus,Bus,44.4,2073,Yes,Success,Success,Yes,Match,Missing,Tamper,225,Normal,
2025-06-26 08:56:51,VEH100575,TAG5676,9,3,E,2,Bus,Private,113.17,14.24,5447.4,0,0,PASS575,TRIP575,front_575.jpg,rear_575.jpg,Success,Invalid,Inactive,Working,Offline,1,3,Error,Entry,A,OP420,Clear,22.7,77.6,Manual,Good,No,StationC,StationX,Bus,Bus,44.4,5922,No,Fail,Success,No,Mismatch,Available,Speed,960,Override,
2025-06-22 22:46:28,VEH100576,TAG2529,6,5,N,2,LCV,Commercial,117.77,5.01,11141.3,0,0,PASS576,TRIP576,front_576.jpg,rear_576.jpg,Success,Valid,Inactive,Faulty,Offline,3,9,OK,Exit,B,OP840,Clear,12.2,48.3,Auto,Faulty,No,StationA,StationZ,Truck,Car,44.4,1298,No,Success,Fail,No,Match,Available,Speed,806,Override,
2025-06-19 21:08:37,VEH100577,TAG6039,1,1,E,3,LCV,Private,104.99,12.67,13048.9,1,0,PASS577,TRIP577,front_577.jpg,rear_577.jpg,Success,Invalid,Inactive,Faulty,Offline,1,4,Error,Exit,B,OP628,Rain,39.8,88.2,Auto,Good,Yes,StationA,StationX,Truck,Truck,44.4,2365,No,Fail,Success,No,Match,Available,Axle Mismatch,785,Manual Entry,
2025-06-22 01:17:47,VEH100578,TAG6297,1,3,N,4,Car,Commercial,57.27,9.34,12208.3,1,0,PASS578,TRIP578,front_578.jpg,rear_578.jpg,Fail,Invalid,Active,Working,Online,2,5,OK,Entry,A,OP410,Clear,44.8,79.2,Manual,Faulty,No,StationB,StationY,Bus,Car,44.4,697,Yes,Success,Fail,Yes,Match,Missing,Tamper,186,Override,
2025-06-17 05:53:09,VEH100579,TAG4547,2,3,S,5,Bus,Private,116.99,12.13,20242.3,1,0,PASS579,TRIP579,front_579.jpg,rear_579.jpg,Fail,Valid,Inactive,Faulty,Online,2,7,Error,Exit,B,OP359,Fog,38.6,76.3,Manual,Faulty,Yes,StationC,StationX,Bus,Car,44.4,5402,Yes,Success,Fail,Yes,Match,Missing,Tamper,442,Error,
2025-06-26 02:45:43,VEH100580,TAG7721,9,4,E,2,HCV,Private,86.53,7.07,7093.0,0,1,PASS580,TRIP580,front_580.jpg,rear_580.jpg,Success,Valid,Inactive,Faulty,Offline,4,6,OK,Entry,A,OP230,Fog,39.8,92.8,Auto,Good,No,StationB,StationX,Car,Car,44.4,7037,No,Fail,Fail,No,Mismatch,Missing,None,922,Error,
2025-06-26 03:48:29,VEH100581,TAG4251,3,2,W,5,Bus,Commercial,113.76,9.42,7255.3,1,0,PASS581,TRIP581,front_581.jpg,rear_581.jpg,Success,Invalid,Active,Faulty,Offline,3,8,OK,Exit,C,OP562,Clear,31.9,47.5,Auto,Faulty,Yes,StationC,StationX,Truck,Truck,44.4,6632,No,Fail,Fail,Yes,Mismatch,Available,Tamper,494,Manual Entry,
2025-06-18 17:02:55,VEH100582,TAG4081,1,3,N,4,Car,Private,90.85,13.35,22093.0,0,1,PASS582,TRIP582,front_582.jpg,rear_582.jpg,Fail,Valid,Active,Faulty,Online,3,8,Error,Entry,A,OP122,Fog,42.3,65.8,Manual,Faulty,Yes,StationA,StationY,Car,Car,44.4,2103,No,Success,Success,No,Match,Missing,Axle Mismatch,583,Override,
2025-06-18 13:30:58,VEH100583,TAG5743,5,3,E,4,Bus,Private,57.65,8.87,15408.5,1,0,PASS583,TRIP583,front_583.jpg,rear_583.jpg,Success,Valid,Inactive,Faulty,Online,1,8,Error,Entry,A,OP306,Clear,11.3,88.2,Manual,Faulty,Yes,StationB,StationX,Bus,Bus,44.4,2451,No,Fail,Fail,No,Mismatch,Available,None,765,Manual Entry,
2025-06-18 05:58:44,VEH100584,TAG2154,7,5,W,5,Car,Commercial,63.3,7.64,12922.5,1,1,PASS584,TRIP584,front_584.jpg,rear_584.jpg,Success,Valid,Inactive,Faulty,Offline,3,3,OK,Exit,B,OP905,Fog,36.8,79.3,Manual,Faulty,Yes,StationC,StationX,Car,Truck,44.4,2246,Yes,Success,Fail,Yes,Mismatch,Missing,Speed,555,Error,
2025-06-23 05:18:17,VEH100585,TAG7037,6,5,E,4,Car,Commercial,79.54,9.67,5740.7,0,1,PASS585,TRIP585,front_585.jpg,rear_585.jpg,Fail,Valid,Active,Working,Offline,1,6,OK,Entry,C,OP502,Clear,33.5,62.3,Manual,Faulty,No,StationC,StationY,Bus,Car,44.4,4017,Yes,Success,Fail,Yes,Match,Missing,Tamper,575,Error,
2025-06-24 08:10:49,VEH100586,TAG3064,1,1,E,2,HCV,Commercial,101.1,11.75,6275.8,0,0,PASS586,TRIP586,front_586.jpg,rear_586.jpg,Fail,Valid,Inactive,Faulty,Offline,2,7,Error,Exit,A,OP515,Fog,11.7,25.7,Auto,Faulty,Yes,StationA,StationZ,Bus,Car,44.4,3715,Yes,Success,Fail,No,Match,Missing,Speed,309,Error,
2025-06-21 19:04:53,VEH100587,TAG3594,5,4,E,5,LCV,Private,58.62,8.6,1108.1,1,0,PASS587,TRIP587,front_587.jpg,rear_587.jpg,Success,Valid,Active,Faulty,Offline,2,9,OK,Entry,C,OP460,Rain,29.0,69.0,Auto,Faulty,No,StationA,StationX,Car,Truck,44.4,1694,Yes,Success,Fail,Yes,Mismatch,Missing,None,624,Normal,
2025-06-21 22:59:57,VEH100588,TAG9072,5,1,N,4,Car,Private,82.18,14.3,3469.6,1,0,PASS588,TRIP588,front_588.jpg,rear_588.jpg,Fail,Invalid,Active,Working,Offline,2,4,Error,Entry,A,OP760,Rain,28.0,59.5,Manual,Good,No,StationB,StationY,Truck,Car,44.4,4428,Yes,Success,Fail,Yes,Mismatch,Missing,Tamper,775,Error,
2025-06-17 02:11:55,VEH100589,TAG8791,6,5,W,5,Car,Private,61.11,6.89,17059.7,1,0,PASS589,TRIP589,front_589.jpg,rear_589.jpg,Success,Invalid,Inactive,Faulty,Offline,2,5,Error,Entry,B,OP242,Fog,34.2,33.8,Manual,Good,No,StationB,StationX,Car,Truck,44.4,7192,No,Success,Success,Yes,Match,Available,None,866,Override,
2025-06-17 19:24:03,VEH100590,TAG6330,3,2,S,2,HCV,Commercial,103.42,8.97,26842.7,1,0,PASS590,TRIP590,front_590.jpg,rear_590.jpg,Fail,Valid,Inactive,Faulty,Online,2,8,OK,Entry,A,OP230,Clear,12.7,86.2,Auto,Faulty,Yes,StationC,StationY,Car,Bus,44.4,2721,No,Fail,Success,Yes,Match,Missing,None,995,Normal,
2025-06-19 09:54:09,VEH100591,TAG3227,5,5,N,4,Car,Private,72.01,12.2,9185.2,1,1,PASS591,TRIP591,front_591.jpg,rear_591.jpg,Fail,Valid,Inactive,Working,Offline,1,1,Error,Exit,A,OP983,Fog,38.2,45.7,Manual,Good,No,StationB,StationZ,Truck,Car,44.4,4219,Yes,Success,Fail,No,Match,Missing,Tamper,675,Error,
2025-06-19 09:40:41,VEH100592,TAG9532,7,4,N,2,LCV,Private,36.91,11.42,10370.2,0,0,PASS592,TRIP592,front_592.jpg,rear_592.jpg,Success,Invalid,Inactive,Working,Offline,2,6,OK,Entry,C,OP243,Clear,14.9,49.1,Manual,Faulty,No,StationA,StationZ,Truck,Car,44.4,3383,No,Success,Fail,No,Match,Missing,Tamper,406,Override,
2025-06-24 06:54:13,VEH100593,TAG8088,5,5,N,4,HCV,Private,44.94,13.43,4175.7,0,0,PASS593,TRIP593,front_593.jpg,rear_593.jpg,Fail,Valid,Active,Working,Online,1,4,Error,Exit,A,OP733,Fog,24.7,70.4,Manual,Faulty,No,StationB,StationX,Car,Bus,44.4,3088,Yes,Success,Fail,Yes,Match,Available,None,175,Error,
2025-06-21 12:09:13,VEH100594,TAG2641,5,4,S,3,LCV,Private,35.5,14.96,12148.0,0,1,PASS594,TRIP594,front_594.jpg,rear_594.jpg,Success,Invalid,Inactive,Working,Online,2,5,Error,Exit,B,OP919,Fog,40.8,56.7,Manual,Good,Yes,StationB,StationY,Bus,Car,44.4,2144,No,Success,Fail,No,Mismatch,Missing,Axle Mismatch,121,Override,
2025-06-20 05:15:47,VEH100595,TAG6720,5,4,W,4,LCV,Private,74.94,8.41,1886.9,0,0,PASS595,TRIP595,front_595.jpg,rear_595.jpg,Fail,Valid,Inactive,Working,Online,1,5,OK,Entry,B,OP666,Rain,29.6,26.7,Manual,Faulty,No,StationC,StationZ,Car,Car,44.4,2104,No,Success,Fail,Yes,Match,Missing,Tamper,159,Override,
2025-06-23 15:13:24,VEH100596,TAG2484,3,4,W,5,HCV,Private,39.57,4.78,27593.9,1,1,PASS596,TRIP596,front_596.jpg,rear_596.jpg,Success,Invalid,Inactive,Working,Online,1,2,Error,Entry,A,OP324,Clear,23.3,49.1,Manual,Faulty,Yes,StationA,StationZ,Bus,Truck,44.4,1189,No,Fail,Success,Yes,Match,Available,None,485,Error,
2025-06-26 20:40:44,VEH100597,TAG6583,1,4,W,4,Car,Private,40.27,3.85,20454.9,0,0,PASS597,TRIP597,front_597.jpg,rear_597.jpg,Fail,Invalid,Active,Working,Offline,1,8,OK,Exit,A,OP879,Clear,11.7,27.1,Auto,Good,No,StationC,StationY,Truck,Car,44.4,2803,Yes,Fail,Fail,Yes,Match,Missing,Speed,155,Error,
2025-06-27 02:44:31,VEH100598,TAG9937,5,4,E,2,LCV,Commercial,114.69,11.86,29729.9,0,1,PASS598,TRIP598,front_598.jpg,rear_598.jpg,Fail,Valid,Inactive,Faulty,Online,3,2,Error,Exit,C,OP774,Clear,33.5,34.3,Manual,Good,No,StationA,StationX,Truck,Bus,44.4,2193,Yes,Success,Success,No,Match,Available,Speed,267,Normal,
2025-06-16 18:02:31,VEH100599,TAG3880,9,2,E,2,LCV,Commercial,108.54,13.55,26578.4,0,0,PASS599,TRIP599,front_599.jpg,rear_599.jpg,Success,Valid,Inactive,Faulty,Online,1,4,Error,Entry,C,OP278,Clear,44.5,20.5,Auto,Good,Yes,StationA,StationZ,Bus,Car,44.4,1966,Yes,Success,Success,No,Mismatch,Available,Tamper,511,Error,
2025-06-20 10:25:39,VEH100600,TAG8655,1,1,E,4,LCV,Commercial,70.69,6.04,14611.3,1,1,PASS600,TRIP600,front_600.jpg,rear_600.jpg,Fail,Valid,Active,Faulty,Offline,1,5,Error,Exit,B,OP247,Clear,41.9,33.6,Auto,Good,Yes,StationC,StationZ,Car,Truck,44.4,4644,No,Success,Success,No,Mismatch,Missing,Tamper,816,Override,
2025-06-18 10:03:51,VEH100601,TAG3083,3,3,S,5,LCV,Private,118.72,5.32,15974.8,0,1,PASS601,TRIP601,front_601.jpg,rear_601.jpg,Success,Valid,Active,Working,Online,2,1,Error,Exit,C,OP778,Rain,35.1,44.8,Auto,Good,No,StationB,StationZ,Truck,Bus,44.4,6891,No,Fail,Success,Yes,Mismatch,Available,Speed,964,Manual Entry,
2025-06-17 12:12:22,VEH100602,TAG4387,4,1,E,3,HCV,Private,30.02,4.22,6364.8,1,0,PASS602,TRIP602,front_602.jpg,rear_602.jpg,Fail,Invalid,Active,Faulty,Online,1,6,OK,Exit,A,OP436,Fog,13.7,60.4,Manual,Good,Yes,StationC,StationX,Bus,Bus,44.4,3365,No,Fail,Success,No,Mismatch,Missing,None,870,Normal,
2025-06-25 22:33:32,VEH100603,TAG2860,1,4,S,5,HCV,Commercial,85.26,12.96,14291.5,0,0,PASS603,TRIP603,front_603.jpg,rear_603.jpg,Fail,Valid,Active,Working,Offline,1,2,Error,Entry,B,OP508,Clear,18.4,88.9,Manual,Faulty,No,StationB,StationZ,Bus,Bus,44.4,5375,No,Success,Fail,No,Mismatch,Available,None,290,Override,
2025-06-26 20:46:09,VEH100604,TAG7232,1,2,W,3,Bus,Private,85.48,7.08,27168.4,1,0,PASS604,TRIP604,front_604.jpg,rear_604.jpg,Success,Invalid,Active,Faulty,Offline,4,5,Error,Exit,C,OP517,Clear,16.5,60.5,Manual,Good,No,StationC,StationY,Car,Bus,44.4,3941,No,Fail,Fail,Yes,Mismatch,Missing,None,581,Override,
2025-06-21 19:49:28,VEH100605,TAG9740,8,5,E,2,Bus,Commercial,71.17,8.12,2284.9,0,1,PASS605,TRIP605,front_605.jpg,rear_605.jpg,Fail,Valid,Inactive,Faulty,Offline,3,6,Error,Exit,B,OP686,Fog,22.4,72.9,Auto,Good,Yes,StationC,StationX,Bus,Truck,44.4,3375,Yes,Success,Fail,Yes,Match,Available,Axle Mismatch,666,Manual Entry,
2025-06-26 23:48:46,VEH100606,TAG7386,2,2,E,5,LCV,Private,65.73,9.28,26015.9,1,1,PASS606,TRIP606,front_606.jpg,rear_606.jpg,Fail,Invalid,Active,Faulty,Offline,4,8,OK,Exit,A,OP637,Rain,18.2,46.8,Auto,Faulty,Yes,StationB,StationZ,Bus,Truck,44.4,1559,Yes,Success,Fail,Yes,Match,Available,Tamper,515,Error,
2025-06-19 05:00:15,VEH100607,TAG8268,8,4,N,3,Car,Private,70.98,13.15,10755.7,0,1,PASS607,TRIP607,front_607.jpg,rear_607.jpg,Success,Valid,Active,Faulty,Offline,2,9,OK,Exit,C,OP979,Rain,18.6,76.4,Manual,Faulty,Yes,StationB,StationY,Car,Truck,44.4,2520,No,Fail,Success,Yes,Match,Available,Axle Mismatch,439,Override,
2025-06-18 16:07:52,VEH100608,TAG9289,7,2,S,4,LCV,Commercial,67.35,10.98,27065.8,1,0,PASS608,TRIP608,front_608.jpg,rear_608.jpg,Fail,Valid,Active,Working,Offline,3,6,OK,Entry,A,OP718,Rain,31.6,66.5,Manual,Good,No,StationB,StationY,Truck,Truck,44.4,5741,Yes,Fail,Success,No,Mismatch,Missing,Axle Mismatch,895,Manual Entry,
2025-06-22 06:36:42,VEH100609,TAG6975,2,2,W,2,Car,Commercial,95.74,10.57,28273.7,1,0,PASS609,TRIP609,front_609.jpg,rear_609.jpg,Success,Invalid,Active,Working,Offline,3,5,OK,Entry,A,OP500,Fog,21.2,54.5,Auto,Faulty,No,StationC,StationX,Truck,Car,44.4,2718,No,Fail,Fail,No,Mismatch,Available,Axle Mismatch,991,Manual Entry,
2025-06-19 00:49:29,VEH100610,TAG1077,6,4,N,4,LCV,Commercial,42.18,5.52,20389.3,0,1,PASS610,TRIP610,front_610.jpg,rear_610.jpg,Success,Valid,Active,Faulty,Online,4,4,Error,Exit,B,OP313,Fog,33.7,34.5,Auto,Faulty,No,StationB,StationY,Truck,Truck,44.4,5967,No,Fail,Success,Yes,Mismatch,Missing,Axle Mismatch,875,Error,
2025-06-19 09:47:47,VEH100611,TAG7286,6,2,N,2,Bus,Commercial,47.79,9.4,20201.2,1,0,PASS611,TRIP611,front_611.jpg,rear_611.jpg,Success,Valid,Active,Working,Online,3,2,Error,Exit,B,OP510,Rain,43.2,42.8,Auto,Faulty,Yes,StationB,StationX,Bus,Car,44.4,3138,Yes,Fail,Fail,Yes,Match,Missing,None,358,Manual Entry,
2025-06-16 21:44:20,VEH100612,TAG7150,3,3,W,5,Bus,Commercial,46.25,11.73,14020.4,1,1,PASS612,TRIP612,front_612.jpg,rear_612.jpg,Fail,Valid,Active,Working,Offline,4,2,Error,Exit,B,OP192,Rain,32.3,66.6,Manual,Faulty,Yes,StationB,StationX,Bus,Bus,44.4,3096,No,Success,Success,Yes,Mismatch,Available,Tamper,449,Manual Entry,
2025-06-22 17:08:16,VEH100613,TAG5843,2,3,N,5,Car,Private,53.62,14.69,25197.8,0,0,PASS613,TRIP613,front_613.jpg,rear_613.jpg,Fail,Valid,Active,Faulty,Online,1,7,OK,Entry,C,OP558,Fog,36.3,52.0,Auto,Faulty,Yes,StationA,StationX,Car,Car,44.4,1086,Yes,Fail,Success,Yes,Match,Missing,Tamper,700,Manual Entry,
2025-06-27 03:45:33,VEH100614,TAG3632,1,2,S,2,LCV,Private,77.27,5.82,28879.1,0,0,PASS614,TRIP614,front_614.jpg,rear_614.jpg,Success,Valid,Inactive,Working,Offline,4,5,OK,Entry,C,OP173,Rain,36.3,86.7,Auto,Faulty,No,StationB,StationY,Bus,Car,44.4,3667,Yes,Success,Success,No,Mismatch,Missing,Axle Mismatch,536,Manual Entry,
2025-06-20 08:20:07,VEH100615,TAG8295,6,5,S,2,Car,Private,40.01,3.61,23432.4,1,1,PASS615,TRIP615,front_615.jpg,rear_615.jpg,Fail,Invalid,Inactive,Working,Online,3,7,Error,Exit,B,OP636,Clear,21.6,37.6,Auto,Faulty,Yes,StationB,StationX,Bus,Car,44.4,5235,Yes,Fail,Success,Yes,Match,Available,Tamper,321,Manual Entry,
2025-06-23 03:16:42,VEH100616,TAG2160,5,4,E,2,Bus,Commercial,108.14,4.37,18960.6,0,0,PASS616,TRIP616,front_616.jpg,rear_616.jpg,Success,Valid,Inactive,Working,Offline,3,1,Error,Exit,C,OP872,Fog,10.5,25.5,Manual,Good,Yes,StationB,StationX,Truck,Truck,44.4,2747,No,Success,Fail,Yes,Mismatch,Missing,Speed,512,Manual Entry,
2025-06-19 14:15:50,VEH100617,TAG7284,9,3,N,5,LCV,Commercial,56.76,7.82,18518.4,0,0,PASS617,TRIP617,front_617.jpg,rear_617.jpg,Fail,Invalid,Active,Working,Online,2,1,Error,Entry,C,OP533,Rain,11.9,64.2,Manual,Faulty,No,StationA,StationY,Bus,Truck,44.4,3429,Yes,Fail,Success,No,Match,Missing,None,449,Override,
2025-06-22 20:08:16,VEH100618,TAG4728,1,5,E,3,LCV,Commercial,44.63,12.94,25604.5,0,0,PASS618,TRIP618,front_618.jpg,rear_618.jpg,Success,Valid,Active,Faulty,Offline,2,5,OK,Exit,B,OP877,Clear,19.9,86.5,Manual,Good,Yes,StationA,StationX,Bus,Bus,44.4,2198,No,Fail,Fail,Yes,Match,Available,Tamper,581,Normal,
2025-06-21 06:43:06,VEH100619,TAG2240,7,2,N,4,Car,Commercial,90.81,3.58,16603.1,1,0,PASS619,TRIP619,front_619.jpg,rear_619.jpg,Success,Valid,Active,Faulty,Online,2,2,Error,Exit,A,OP680,Fog,34.1,47.4,Auto,Faulty,Yes,StationB,StationZ,Bus,Truck,44.4,6991,No,Success,Fail,Yes,Mismatch,Available,None,700,Error,
2025-06-18 00:48:27,VEH100620,TAG9562,5,5,S,4,HCV,Commercial,33.43,8.75,24272.7,1,0,PASS620,TRIP620,front_620.jpg,rear_620.jpg,Fail,Invalid,Inactive,Working,Offline,2,8,Error,Entry,C,OP196,Fog,41.7,68.6,Auto,Faulty,No,StationB,StationY,Car,Car,44.4,4803,No,Fail,Success,Yes,Mismatch,Available,Speed,158,Normal,
2025-06-21 00:38:22,VEH100621,TAG8395,5,1,S,5,Car,Commercial,85.8,7.29,15659.4,1,1,PASS621,TRIP621,front_621.jpg,rear_621.jpg,Success,Invalid,Active,Faulty,Online,3,3,OK,Entry,C,OP389,Clear,43.6,37.4,Auto,Good,No,StationB,StationY,Bus,Truck,44.4,7084,No,Success,Fail,Yes,Match,Available,None,251,Error,
2025-06-20 00:36:46,VEH100622,TAG7453,2,3,S,4,Bus,Private,92.84,4.1,2623.4,1,0,PASS622,TRIP622,front_622.jpg,rear_622.jpg,Success,Invalid,Active,Faulty,Online,2,1,OK,Entry,A,OP400,Fog,10.9,61.9,Auto,Faulty,No,StationB,StationY,Car,Truck,44.4,3884,No,Fail,Fail,Yes,Mismatch,Missing,Speed,639,Normal,
2025-06-18 08:20:11,VEH100623,TAG2845,3,2,N,2,Bus,Private,49.34,8.68,12011.3,1,1,PASS623,TRIP623,front_623.jpg,rear_623.jpg,Fail,Invalid,Active,Faulty,Offline,4,2,Error,Entry,A,OP285,Rain,44.7,79.0,Manual,Faulty,No,StationA,StationZ,Truck,Car,44.4,4459,No,Success,Fail,No,Mismatch,Missing,Axle Mismatch,324,Error,
2025-06-27 02:04:00,VEH100624,TAG5588,7,4,S,3,Bus,Private,33.78,6.43,13777.7,1,0,PASS624,TRIP624,front_624.jpg,rear_624.jpg,Success,Invalid,Inactive,Working,Online,1,7,OK,Entry,A,OP304,Fog,21.3,85.0,Auto,Good,No,StationB,StationX,Bus,Bus,44.4,7017,No,Success,Fail,No,Match,Missing,Tamper,417,Manual Entry,
2025-06-18 13:17:44,VEH100625,TAG9775,6,2,N,4,Bus,Private,62.73,7.55,4935.2,1,0,PASS625,TRIP625,front_625.jpg,rear_625.jpg,Success,Valid,Inactive,Working,Online,3,6,Error,Exit,B,OP602,Rain,39.5,27.9,Auto,Faulty,No,StationA,StationY,Car,Truck,44.4,4249,No,Fail,Success,No,Match,Available,Axle Mismatch,662,Normal,
2025-06-22 16:44:21,VEH100626,TAG8990,2,4,E,3,Bus,Private,38.87,11.61,3792.9,0,1,PASS626,TRIP626,front_626.jpg,rear_626.jpg,Fail,Invalid,Active,Faulty,Online,2,8,Error,Entry,A,OP540,Clear,16.3,46.7,Manual,Faulty,Yes,StationC,StationY,Truck,Bus,44.4,2767,Yes,Fail,Success,No,Match,Missing,Tamper,874,Normal,
2025-06-16 19:53:09,VEH100627,TAG5060,6,2,N,2,HCV,Commercial,40.48,9.5,16435.6,1,1,PASS627,TRIP627,front_627.jpg,rear_627.jpg,Success,Invalid,Inactive,Faulty,Online,3,7,Error,Entry,B,OP692,Clear,12.2,68.0,Auto,Good,Yes,StationA,StationY,Bus,Car,44.4,2493,Yes,Fail,Success,Yes,Mismatch,Available,Axle Mismatch,378,Error,
2025-06-26 02:13:59,VEH100628,TAG9342,2,5,E,4,LCV,Commercial,52.88,4.93,3286.2,1,0,PASS628,TRIP628,front_628.jpg,rear_628.jpg,Success,Valid,Active,Working,Online,2,8,Error,Entry,A,OP194,Fog,23.2,22.6,Auto,Good,No,StationC,StationZ,Car,Truck,44.4,316,No,Fail,Success,Yes,Match,Missing,Speed,657,Error,
